asset_id,asset_name,owner_name,owner_classification,percentage_of_ownership,owner_direct_parent,owner_grouping,operator_name,percentage_of_operation,data_source,url,recency,created_date,original_inventory_sector
5093020,Ghazanfar Oil Refinery,Ghazanfar Group,,,Ghazanfar Group,Ghazanfar Group,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.971224,oil-and-gas-refining
5093021,Armo Ballsh Refinery,Armo,,,Refinery Associates of Texas & Anika Enterprises,Refinery Associates of Texas & Anika Enterprises,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.985777,oil-and-gas-refining
5093022,Sonatrach Skikda Refinery,Sonatrach,,,Sonatrach (Algeria),Sonatrach (Algeria),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.offshore-technology.com/marketdata/skikda-i-refinery-algeria/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.992685,oil-and-gas-refining
5093023,Skikda Condensate Refinery,Sonatrach,,,Sonatrach (Algeria),Sonatrach (Algeria),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.dmsprojects.net/algeria/projects/sonatrach-skikda-condensate-topping-refinery/CPR00056', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.992744,oil-and-gas-refining
5093024,Sonatrach Algiers Refinery Algeria,Sonatrach,,,Sonatrach (Algeria),Sonatrach (Algeria),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.eia.gov/international/analysis/country/DZA/background', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.9928,oil-and-gas-refining
5093025,Sonatrach Arzew Refinery,Sonatrach,,,Sonatrach (Algeria),Sonatrach (Algeria),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://sonatrach.com/raffinage-et-petrochimie', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.992856,oil-and-gas-refining
5093026,Sonatrach Hassi Messaoud Refinery,Sonatrach,,,Sonatrach (Algeria),Sonatrach (Algeria),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.eia.gov/international/analysis/country/DZA/background', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.992912,oil-and-gas-refining
5093027,Sonatrach Adrar Refinery,Sonatrach,,,Sonatrach (Algeria),Sonatrach (Algeria),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.992968,oil-and-gas-refining
5093028,Sonagol Luanda Refinery,Sonangol,,,Sonangol (Angola),Sonangol (Angola),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.eni.com/en-IT/media/news/2022/07/eni-inaugurates-new-platforming-angola.html', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.992484,oil-and-gas-refining
5093029,YPF la Plata Refinery,YPF,,,YPF (Argentina),YPF (Argentina),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.offshore-technology.com/marketdata/la-plata-refinery-argentina/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.997324,oil-and-gas-refining
5093030,YPF Lujan de Cuyo Refinery,YPF,,,YPF (Argentina),YPF (Argentina),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.offshore-technology.com/marketdata/lujan-de-cuyo-montecristo-product-pipeline-argentina/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.99738,oil-and-gas-refining
5093031,DAPSA Buenos Aires Refinery,DAPSA,,,Sociedad Comercial del Plata,Sociedad Comercial del Plata,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.dapsa.com.ar/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.992428,oil-and-gas-refining
5093032,Pan American Energy Campana Refinery,Pan American Energy,,,BP,BP,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.pan-energy.com/sites/en/Paginas/SobrePAEEN.aspx', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.95627,oil-and-gas-refining
5093033,Refisan S.A. San Lorenzo Refinery,Refisan,,,Perez Companc,Perez Companc,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=19241', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.982711,oil-and-gas-refining
5093034,Refinor Campo Duran Refinery,Refinor,,,YPF (Argentina) & Petrobras (Brazil),YPF (Argentina) & Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://ri.pampaenergia.com/en/our-assets/downstream/refinor/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.997489,oil-and-gas-refining
5093035,Trafigura Bahia Blanca Refinery,Trafigura,,,Farringford,Farringford,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.trafigura.com/press-releases/vista-and-trafigura-argentina-collaborate-to-accelerate-the-development-of-vaca-muerta/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.970366,oil-and-gas-refining
5093036,YPF Plaza Huincul Refinery,YPF,,,YPF (Argentina),YPF (Argentina),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.997433,oil-and-gas-refining
5093037,BP Kwinana Refinery,BP,,,BP,BP,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.956379,oil-and-gas-refining
5093038,ExxonMobil Altona Refinery,ExxonMobil,,,ExxonMobil,ExxonMobil,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://corporate.exxonmobil.com/-/media/Global/Files/investor-relations/annual-meeting-materials/annual-report-summaries/2021-Annual-Report.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.968721,oil-and-gas-refining
5093039,Viva Geelong Refinery,Vitol,,,Vitol,Vitol,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.vivaenergy.com.au/operations/geelong', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.996758,oil-and-gas-refining
5093040,Ampol Lytton Refinery,Ampol,,,Ampol,Ampol,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.ampol.com.au/about-ampol/news-and-media/lytton-refinery-to-continue', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.954395,oil-and-gas-refining
5093041,BP Bulwer Island Refinery,BP,,,BP,BP,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.956487,oil-and-gas-refining
5093042,OMV Schwechat Refinery,OMV Group,,,OMV Group,OMV Group,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.omv.com/en/about-us/business-areas/refining-marketing/refineries', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.980906,oil-and-gas-refining
5093043,SOCAR Heydar Aliyev Baku Refinery,SOCAR,,,SOCAR (Azerbaijan),SOCAR (Azerbaijan),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.socar.az/socar/en/company/organization/heydar-aliyev-oil-refinery', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.997658,oil-and-gas-refining
5093044,Bahrain Petroleum Company Refinery,Bahrain Petroleum,,,Nogaholding (Bahrain),Nogaholding (Bahrain),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.bapco.net/en/page/bapco-at-glance/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.980258,oil-and-gas-refining
5093045,Bashundhara Oil and Gas Company Refinery,Bashundhara Oil & Gas Company,,,Bashundhara Group,Bashundhara Group,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.955692,oil-and-gas-refining
5093046,Eastern Refining Limited Chittagong Refinery,Eastern Refinery Limited,,,Bangladesh Petroleum (Bangladesh),Bangladesh Petroleum (Bangladesh),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'http://www.erl.com.bd/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.955579,oil-and-gas-refining
5093047,Slavneft Mozyr Refinery,Slavneft,,,Stranberg Investments,Stranberg Investments,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.slavneft.ru/eng/company/history/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.997717,oil-and-gas-refining
5093048,Total Antwerp Refinery,TotalEnergies,,,TotalEnergies,TotalEnergies,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://totalenergies.com/energy-expertise/projects/refining-petrochemical-platform/antwerp-total-s-largest-integrated-complex-in-europe', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.994611,oil-and-gas-refining
5093049,ExxonMobil Antwerp Refinery,ExxonMobil,,,ExxonMobil,ExxonMobil,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://corporate.exxonmobil.com/-/media/Global/Files/investor-relations/annual-meeting-materials/annual-report-summaries/2021-Annual-Report.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.96882,oil-and-gas-refining
5093050,Gunvor BRC Antwerp Refinery,Gunvor Group,,,Gunvor Group,Gunvor Group,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.gunvor-belgie.be/en/about-us/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.971568,oil-and-gas-refining
5093051,Vitol Antwerp N.V. Refinery,Vitol,,,Vitol,Vitol,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.vitol.com/what-we-do/refining/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.996815,oil-and-gas-refining
5093052,YPFB Gualberto Villarael Cochabamba Refinery,YPFB,,,REPSOL,REPSOL,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.986607,oil-and-gas-refining
5093053,YPFB Guillermo Elder Bell Santa Cruz Refinery,YPFB,,,REPSOL,REPSOL,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.986669,oil-and-gas-refining
5093054,Nestro Brod Refinery,Nestro,,,OPTIMA Group,OPTIMA Group,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://rafinerija.com/Content/Read/onama', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.981133,oil-and-gas-refining
5093055,Petrobras REPLAN Paulinia Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/paulinia-replan.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.983237,oil-and-gas-refining
5093056,Petrobras RLAM (Landulpho Alves) Sao Francisco do Conde Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/landulpho-alves-rlam.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.983294,oil-and-gas-refining
5093057,Petrobras REDUC (Duque de Caxias) Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/duque-de-caxias-reduc.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.983365,oil-and-gas-refining
5093058,Petrobras REVAP (Henrique Lage) Sao Jose dos Campos Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/henrique-lage-revap.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.983431,oil-and-gas-refining
5093059,Petrobras REPAR (Pres. Getulio Vargas) Araucaria Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/presidente-vargas-repar.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.98349,oil-and-gas-refining
5093060,Petrobras REFAP Canoas Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/alberto-pasqualini-refap.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.98355,oil-and-gas-refining
5093061,Petrobras RPBC Cubatao Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/presidente-bernardes-rpbc.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.983607,oil-and-gas-refining
5093062,Petrobras REGAP Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/gabriel-passos-regap.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.983665,oil-and-gas-refining
5093063,Petrobras RNEST Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/abreu-e-lima-refinery.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.983724,oil-and-gas-refining
5093064,Petrobras RECAP (Capuava) Maua Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/capuava-recap.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.98378,oil-and-gas-refining
5093065,Petrobras REMAN (Issac Sabba) Manaus Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/isaac-sabba-reman.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.983836,oil-and-gas-refining
5093066,Petrobras Potiguar Clara Camarao (RPCC) Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/potiguar-clara-camarao.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.983892,oil-and-gas-refining
5093067,Petrobras LUBNOR Fortaleza Refinery,Petrobras,,,Petrobras (Brazil),Petrobras (Brazil),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://petrobras.com.br/en/our-activities/main-operations/refineries/lubrificantes-e-derivados-do-nordeste-lubnor.htm', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.983949,oil-and-gas-refining
5093068,BSP Brunei Refinery,Brunei Shell Petroleum,,,Shell,Shell,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.989584,oil-and-gas-refining
5093069,Hengyi Pulau Muara Besar Refinery,Zhejiang Hengyi Group,,,Zhejiang Hengyi Group,Zhejiang Hengyi Group,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.nsenergybusiness.com/projects/hengyi-pmb-refinery-and-petrochemical-project/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.997546,oil-and-gas-refining
5093070,LUKOIL Neftochim Burgas Refinery,LUKOIL,,,Lukoil,Lukoil,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.lukoil.com/Business/Downstream/OilRefining', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.976283,oil-and-gas-refining
5093071,SONARA Limbe Refinery,Sonara,,,SONARA (Cameroon),SONARA (Cameroon),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.spglobal.com/commodityinsights/en/market-insights/latest-news/petrochemicals/071322-refinery-news-roundup-upgrades-in-africa', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.992615,oil-and-gas-refining
5093072,Irving Oil Saint John Refinery,Irving Oil,,,Irving Group,Irving Group,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.irvingoil.com/en-CA/discover-irving/saint-john-refinery', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.974683,oil-and-gas-refining
5093073,Valero Jean-Gaulin Refinery,Valero,,,Valero,Valero,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.valero.com/about/locations?location_type_id=1', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.995713,oil-and-gas-refining
5093074,Imperial Oil Strathcona Refinery,ExxonMobil,,,ExxonMobil,ExxonMobil,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.imperialoil.ca/en-CA/Company/About/Our-history', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.968917,oil-and-gas-refining
5093075,Federated Co-operatives Limited Refinery Complex,Federated Co-operatives Limited,,,Consumers Co-operative Refinery,Consumers Co-operative Refinery,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.fcl.crs/about-us/our-story', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.964615,oil-and-gas-refining
5093076,Suncor Edmonton Refinery,Suncor Energy,,,Suncor Energy,Suncor Energy,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.993528,oil-and-gas-refining
5093077,Suncor Montreal Refinery,Suncor Energy,,,Suncor Energy,Suncor Energy,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.993581,oil-and-gas-refining
5093078,Imperial Oil Sarnia Refinery,ExxonMobil,,,ExxonMobil,ExxonMobil,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.imperialoil.ca/en-CA/Company/About/Our-history', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.969014,oil-and-gas-refining
5093079,Imperial Oil Nanticoke Refinery,ExxonMobil,,,ExxonMobil,ExxonMobil,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.imperialoil.ca/en-CA/Company/About/Our-history', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.969112,oil-and-gas-refining
5093080,North Atlantic Refining Come by Chance,North Atlantic Refining,,,Korea National Oil (South Korea),Korea National Oil (South Korea),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.975794,oil-and-gas-refining
5093081,Shell Scotford Refinery,Shell,,,Shell,Shell,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.989637,oil-and-gas-refining
5093082,North West Redwater Partnership Sturgeon Refinery,Canadian Natural Resources Limited,,,Canadian Natural Resources,Canadian Natural Resources,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://nwrsturgeonrefinery.com/about/governance/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.957937,oil-and-gas-refining
5093083,"Shell Corunna, Sarnia Refinery",Shell,,,Shell,Shell,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.989691,oil-and-gas-refining
5093084,Parkland Burnaby Refinery,Parkland Refining,,,Parkland,Parkland,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.parkland.ca/en/our-businesses/supply', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.981521,oil-and-gas-refining
5093085,Husky Lloydminster Refinery,Cenovus Energy,,,Cenovus,Cenovus,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.cenovus.com/Our-operations/Upgrading-and-refining', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.958052,oil-and-gas-refining
